medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,is_brooklyn, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
B3B4192518E7D18AE1026A535B10C3CD,AFC04AABF4ACEC04A2B95D8CD3C5D03F,VTS,1.0,,2013-01-16 04:07:00,2013-01-16 04:09:00,1.0,120.0,0.46,-73.932625,40.697292,-73.925774,40.700085,True,,,,,,,,,,,,,
3B4129883A1D05BE89F2C929DE136281,7077F9FD5AD649AEACA4746B2537E3FA,VTS,1.0,,2013-01-16 00:23:00,2013-01-16 00:41:00,2.0,1080.0,6.78,-73.929138,40.697754,-73.9953,40.663277,True,,,,,,,,,,,,,
F52E565BDEEAB06EF29AF718A2ED09E4,D53D038FF57F6FDE8155D52CB29842CD,VTS,1.0,,2013-01-16 18:15:00,2013-01-16 18:33:00,1.0,1080.0,2.29,-73.921173,40.698486,-73.880127,40.702019,True,,,,,,,,,,,,,
CA93F8576A51663C409C3DC2CA836DE8,DF8A319DE4FEB6D3887104FFA4E29A59,VTS,1.0,,2013-01-16 23:11:00,2013-01-16 23:23:00,1.0,720.0,3.9,-73.928734,40.704784,-73.984535,40.720081,True,,,,,,,,,,,,,
6F9620ED8344537A5DF87711B6A5B561,B986A27B349469F521EE108348C5C1ED,VTS,1.0,,2013-01-16 21:52:00,2013-01-16 22:05:00,4.0,780.0,5.2,-73.928902,40.704689,-74.003639,40.683056,True,,,,,,,,,,,,,
00E67F2CAC914F384C9803F02C7F85D9,528B70BE2B2DAE861A1BC377E475B3DB,VTS,1.0,,2013-01-16 21:00:00,2013-01-16 21:14:00,1.0,840.0,3.07,-73.931114,40.703789,-73.964577,40.682041,True,,,,,,,,,,,,,
4DE1DDC59EC92BE3EAA466F564986F31,55C83091F910DC25C2C7B857E00EA0A8,VTS,1.0,,2013-01-17 00:10:00,2013-01-17 00:24:00,1.0,840.0,2.99,-73.928268,40.69289,-73.953209,40.668243,True,,,,,,,,,,,,,
1D61CCB85944680F243B2B62F54DC232,E56B8618EA88A53EED8F578D22DDD493,VTS,1.0,,2013-01-16 23:35:00,2013-01-16 23:49:00,6.0,840.0,3.84,-73.929871,40.693981,-73.990005,40.71965,True,,,,,,,,,,,,,
4490EC0C71737BE1B3390C6F524771EA,6ECB0941AAB220FB97D920D6082840BA,VTS,1.0,,2013-01-17 01:00:00,2013-01-17 01:08:00,2.0,480.0,2.22,-73.931808,40.697338,-73.970459,40.690887,True,,,,,,,,,,,,,
B208B9A7887DA60032BA923A76FD4185,2E1D290D828C16C9FD01C9DB1B7076D9,VTS,5.0,,2013-01-17 04:46:00,2013-01-17 04:46:00,1.0,0.0,0.0,-73.918724,40.694447,-73.918724,40.694447,True,,,,,,,,,,,,,
