medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,is_brooklyn, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
FFAE711E9DD14336199F6A74DD849466,5E4A99D690E31E68E4D8846BA0CA225B,CMT,1.0,N,2013-01-01 02:34:54,2013-01-01 02:40:06,1.0,312.0,1.9,-73.978081,40.592487,-73.998222,40.611118,True,,,,,,,,,,,,,
E0B315ABFE103A63E919FEB6760209E9,F1FFE893A5E1A06AB540BF43EE1B9A23,CMT,1.0,N,2013-01-14 05:32:42,2013-01-14 05:46:17,1.0,814.0,7.6,-73.965088,40.590473,-73.997475,40.692093,True,,,,,,,,,,,,,
E0B315ABFE103A63E919FEB6760209E9,F1FFE893A5E1A06AB540BF43EE1B9A23,CMT,1.0,N,2013-01-10 05:33:06,2013-01-10 05:46:30,1.0,804.0,7.6,-73.965103,40.591,-73.996964,40.693024,True,,,,,,,,,,,,,
7C1722E153880F1AD29222C1807EBE3B,D0A83FE92D1D170C20BA1A1EA7713027,CMT,1.0,N,2013-01-11 21:57:26,2013-01-11 21:57:33,1.0,6.0,0.0,-73.986946,40.594574,-73.986946,40.59457,True,,,,,,,,,,,,,
E6971EAEC45473B6B351470E8FEE2A06,F226452770DD42E3525859E96F13B349,CMT,1.0,N,2013-01-11 22:35:37,2013-01-11 22:35:37,1.0,595.0,17.0,-73.989738,40.592068,-73.989738,40.592068,True,,,,,,,,,,,,,
E0B315ABFE103A63E919FEB6760209E9,F1FFE893A5E1A06AB540BF43EE1B9A23,CMT,1.0,N,2013-01-16 05:27:59,2013-01-16 05:40:51,1.0,771.0,7.7,-73.965294,40.589329,-73.997032,40.692921,True,,,,,,,,,,,,,
3F29A40A0CD96B79EE0438B70A96F644,9C7560A4C618B9E5219FE4F8BE4F7DE0,CMT,1.0,N,2013-01-12 15:00:57,2013-01-12 15:06:43,1.0,345.0,2.2,-74.003128,40.576969,-73.983353,40.587063,True,,,,,,,,,,,,,
E0B315ABFE103A63E919FEB6760209E9,F1FFE893A5E1A06AB540BF43EE1B9A23,CMT,1.0,N,2013-01-15 05:31:25,2013-01-15 05:44:37,1.0,791.0,7.7,-73.965187,40.590084,-73.996994,40.692963,True,,,,,,,,,,,,,
F10387EA1E58BF976A1D8119D24596F1,F8D67FD518F6EBA4C8692A4EE8B29910,CMT,1.0,N,2013-01-17 18:06:07,2013-01-17 18:42:39,2.0,2191.0,10.8,-73.9804,40.596699,-73.998169,40.713814,True,,,,,,,,,,,,,
E0B315ABFE103A63E919FEB6760209E9,F1FFE893A5E1A06AB540BF43EE1B9A23,CMT,1.0,N,2013-01-17 05:16:59,2013-01-17 05:30:19,1.0,800.0,7.5,-73.965065,40.590977,-73.998657,40.690422,True,,,,,,,,,,,,,
4A60470ADA3FF8ACBADAF00FF047273C,EDC11B861451F8760E149B77F958B15C,CMT,2.0,N,2013-01-17 03:33:51,2013-01-17 03:34:19,1.0,28.0,0.0,-73.970444,40.590752,-73.970444,40.590752,True,,,,,,,,,,,,,
4A60470ADA3FF8ACBADAF00FF047273C,EDC11B861451F8760E149B77F958B15C,CMT,1.0,N,2013-01-17 03:32:54,2013-01-17 03:33:16,1.0,22.0,0.0,-73.970444,40.590752,-73.970444,40.590752,True,,,,,,,,,,,,,
E0B315ABFE103A63E919FEB6760209E9,F1FFE893A5E1A06AB540BF43EE1B9A23,CMT,1.0,N,2013-01-18 05:24:11,2013-01-18 05:38:13,1.0,841.0,7.6,-73.965111,40.59071,-73.997459,40.692013,True,,,,,,,,,,,,,
0BB9A21E40969D85C11E68A12FAD8DDA,A76434E6BA546CA4C6E5122B11E3CDDC,CMT,1.0,N,2013-01-26 23:30:35,2013-01-27 00:04:04,1.0,2008.0,14.9,-73.987572,40.586159,-73.987495,40.586121,True,,,,,,,,,,,,,
7C1722E153880F1AD29222C1807EBE3B,D0A83FE92D1D170C20BA1A1EA7713027,CMT,1.0,N,2013-01-23 12:42:54,2013-01-23 12:42:59,1.0,4.0,0.0,-73.986946,40.594673,-73.986946,40.594673,True,,,,,,,,,,,,,
61F44C93E6A0144B432041EE033F10C5,8C2B396F18B8F173E4FC96813264E4E6,VTS,1.0,,2013-01-24 05:20:00,2013-01-24 05:35:00,6.0,900.0,2.49,-73.967712,40.595451,-74.00827,40.736748,True,,,,,,,,,,,,,
C45D2BBAD3A25089871DA5F370B08644,B6F5C4F1AC9E308EFCFC9778B57DD216,VTS,1.0,,2013-01-21 03:49:00,2013-01-21 03:53:00,2.0,240.0,1.39,-73.967873,40.59544,-73.972267,40.604401,True,,,,,,,,,,,,,
7EDDE36FA99A988397F723511A6065F6,F0EA8FA0C1817D93CE37C4A17A079EBC,VTS,1.0,,2013-01-24 05:04:00,2013-01-24 05:04:00,5.0,0.0,0.0,-73.967384,40.583378,-73.967407,40.583504,True,,,,,,,,,,,,,
9E12B0F5736A23DA3D200DCDA35260AD,AD662950C89BAF768FC2E32BC3CEFF56,VTS,1.0,,2013-01-24 08:05:00,2013-01-24 08:23:00,2.0,1080.0,5.16,-73.966057,40.58466,-74.005257,40.721249,True,,,,,,,,,,,,,
439A7DB5A293D47FC0365501159DC9A2,3D39A0A976FEFDAF307E463D87A3E2B8,VTS,1.0,,2013-01-25 04:12:00,2013-01-25 04:19:00,1.0,420.0,1.45,-73.973984,40.590168,-73.992661,40.603031,True,,,,,,,,,,,,,
6816A8A4203980A7D9B19DA5FA9E845B,B9604CC9DE40F4BF2D2EE3B682FD6692,VTS,1.0,,2013-01-23 22:19:00,2013-01-23 22:21:00,1.0,120.0,0.0,-73.994698,40.594219,-73.99472,40.594204,True,,,,,,,,,,,,,
6C9F67DF658DC5636F9E7752F203F70A,CB01713681025310C50E85DD700A19A9,VTS,1.0,,2013-01-26 14:11:00,2013-01-26 14:40:00,1.0,1740.0,13.06,-73.976028,40.580956,-73.97776,40.684147,True,,,,,,,,,,,,,
B0FF182CB0F7030F0A7EA743E49BA680,7EC1217510F07B232FFDF499E2E31E9B,VTS,1.0,,2013-01-21 22:11:00,2013-01-21 22:22:00,1.0,660.0,2.15,-73.977951,40.572296,-73.956123,40.557194,True,,,,,,,,,,,,,
7A3844D430E31B7A7E5FC2FD5FE1A78D,E6A635E5C128ABF091BC339EFEE557ED,VTS,1.0,,2013-01-27 17:53:00,2013-01-27 18:23:00,2.0,1800.0,13.88,-73.966148,40.576756,-74.017258,40.711315,True,,,,,,,,,,,,,
9E12B0F5736A23DA3D200DCDA35260AD,AD662950C89BAF768FC2E32BC3CEFF56,VTS,1.0,,2013-01-22 08:09:00,2013-01-22 08:14:00,2.0,300.0,0.21,-73.966209,40.584488,-73.966209,40.584488,True,,,,,,,,,,,,,
25D30C3F147DA8A9F454185CD59411D9,4368EDA292D5AE753B3D3CB64E1E7AD9,VTS,2.0,,2013-01-22 18:02:00,2013-01-22 18:38:00,1.0,2160.0,17.67,-73.973724,40.591118,-73.973724,40.591118,True,,,,,,,,,,,,,
11F6666567A80258716669DC497BD5ED,9A6F796102ACE2DBF757898B0EEF4812,VTS,1.0,,2013-01-22 22:29:00,2013-01-22 22:33:00,1.0,240.0,0.7,-73.979393,40.596561,-73.979881,40.603573,True,,,,,,,,,,,,,
9E12B0F5736A23DA3D200DCDA35260AD,AD662950C89BAF768FC2E32BC3CEFF56,VTS,1.0,,2013-01-23 08:05:00,2013-01-23 08:19:00,2.0,840.0,3.81,-73.966019,40.584721,-73.998466,40.695213,True,,,,,,,,,,,,,
9E12B0F5736A23DA3D200DCDA35260AD,AD662950C89BAF768FC2E32BC3CEFF56,VTS,1.0,,2013-01-31 07:51:00,2013-01-31 07:55:00,2.0,240.0,0.79,-73.966049,40.584606,-73.966049,40.584606,True,,,,,,,,,,,,,
C7B6A230875619413F08D3AA1EE78A26,0983989F9D3D4A81AB44B436AAB0EBC7,CMT,1.0,N,2013-01-29 05:15:45,2013-01-29 05:21:20,1.0,334.0,1.6,-73.966949,40.581924,-73.966949,40.581924,True,,,,,,,,,,,,,
C7B6A230875619413F08D3AA1EE78A26,0983989F9D3D4A81AB44B436AAB0EBC7,CMT,1.0,N,2013-01-29 06:11:32,2013-01-29 06:22:14,1.0,641.0,3.4,-73.966949,40.581924,-73.966949,40.581924,True,,,,,,,,,,,,,
91C232C3BFDC86036057494653C55307,CECE2F33F13686FF871713D83BE72BAB,CMT,1.0,N,2013-01-29 22:09:00,2013-01-29 22:23:36,1.0,875.0,3.0,-73.982948,40.573257,-73.982948,40.573257,True,,,,,,,,,,,,,
FB0E9C6498122E383A2D4E2D13A5D3FF,72480497A603A8CCB3052B896904C6ED,CMT,1.0,N,2013-01-28 12:29:00,2013-01-28 12:29:04,1.0,4.0,0.0,-73.970871,40.586086,-73.970871,40.586086,True,,,,,,,,,,,,,
C7B6A230875619413F08D3AA1EE78A26,0983989F9D3D4A81AB44B436AAB0EBC7,CMT,1.0,N,2013-01-29 05:03:37,2013-01-29 05:08:04,2.0,266.0,1.3,-73.966949,40.581924,-73.966949,40.581924,True,,,,,,,,,,,,,
EBFE764C741DC4AC3575E5A55F2FE0FF,2E2F3FCD3FD964FE9F4565C9CDEB8953,CMT,1.0,N,2013-01-31 05:03:46,2013-01-31 05:11:20,1.0,454.0,1.8,-73.974998,40.591694,-73.95224,40.587402,True,,,,,,,,,,,,,
05C055953C367FC0355F444952A71D36,80755B40938C584F3457CF4D712FDD2D,CMT,1.0,N,2013-01-31 16:23:34,2013-01-31 16:42:13,1.0,1119.0,7.8,-73.973701,40.595863,-73.927658,40.626968,True,,,,,,,,,,,,,
8B92CB499DFC80FC3422BC4A05BFA582,0983989F9D3D4A81AB44B436AAB0EBC7,CMT,1.0,Y,2013-01-18 07:46:50,2013-01-18 07:55:29,1.0,519.0,1.7,-73.966949,40.582123,-73.966949,40.582123,True,,,,,,,,,,,,,
8B92CB499DFC80FC3422BC4A05BFA582,0983989F9D3D4A81AB44B436AAB0EBC7,CMT,1.0,N,2013-01-18 08:51:31,2013-01-18 09:18:59,1.0,1648.0,5.1,-73.966949,40.582123,-73.966949,40.582123,True,,,,,,,,,,,,,
8B92CB499DFC80FC3422BC4A05BFA582,0983989F9D3D4A81AB44B436AAB0EBC7,CMT,1.0,N,2013-01-18 10:43:25,2013-01-18 10:54:01,1.0,635.0,1.1,-73.966949,40.582123,-73.966949,40.582123,True,,,,,,,,,,,,,
8B92CB499DFC80FC3422BC4A05BFA582,0983989F9D3D4A81AB44B436AAB0EBC7,CMT,1.0,N,2013-01-18 09:28:03,2013-01-18 09:45:53,1.0,1070.0,3.1,-73.966949,40.582123,-73.966949,40.582123,True,,,,,,,,,,,,,
8B92CB499DFC80FC3422BC4A05BFA582,0983989F9D3D4A81AB44B436AAB0EBC7,CMT,1.0,N,2013-01-18 07:17:27,2013-01-18 07:28:17,1.0,650.0,2.1,-73.966949,40.582123,-73.966949,40.582123,True,,,,,,,,,,,,,
8B92CB499DFC80FC3422BC4A05BFA582,0983989F9D3D4A81AB44B436AAB0EBC7,CMT,1.0,N,2013-01-18 08:24:42,2013-01-18 08:33:23,1.0,520.0,0.7,-73.966949,40.582123,-73.966949,40.582123,True,,,,,,,,,,,,,
2E7374B2849EB39CD8FD19104FAFD89C,F3096E02DE9742F128AEF695FEE0227A,CMT,1.0,N,2013-01-18 18:37:10,2013-01-18 19:07:23,1.0,1813.0,12.0,-73.978622,40.582787,-73.894432,40.637985,True,,,,,,,,,,,,,
2E7374B2849EB39CD8FD19104FAFD89C,F3096E02DE9742F128AEF695FEE0227A,CMT,1.0,N,2013-01-18 18:29:16,2013-01-18 18:33:11,1.0,234.0,2.2,-73.999794,40.596245,-73.967308,40.583439,True,,,,,,,,,,,,,
D511B6A558C1245856B8DE5958C28D42,C361402AE09C8FF3D2F7FEB904772065,CMT,1.0,Y,2013-01-20 09:10:26,2013-01-20 09:24:56,2.0,869.0,3.6,-73.99894,40.594879,-74.027161,40.630562,True,,,,,,,,,,,,,
FB9F14B858C0D913FB7B118720645D76,79E4C93A0134727B92E0805452BDED47,CMT,1.0,N,2013-01-20 18:04:11,2013-01-20 18:09:25,1.0,313.0,0.6,-73.987152,40.585423,-73.987152,40.585423,True,,,,,,,,,,,,,
17110B5A61590CE0F9127666E1968964,DDBF311FE8EFDB00FE65BDC92BFD4F51,CMT,1.0,N,2013-01-20 10:09:42,2013-01-20 10:16:10,1.0,387.0,1.5,-73.965683,40.58894,-73.981331,40.591118,True,,,,,,,,,,,,,
7757408C647BCCCCA3D310F919FFC901,6CE9D76A3898FB908E0E9A7835A8B047,CMT,1.0,N,2013-01-13 01:28:41,2013-01-13 01:34:29,1.0,348.0,2.0,-73.9655,40.595661,-73.948708,40.579842,True,,,,,,,,,,,,,
F10387EA1E58BF976A1D8119D24596F1,F8D67FD518F6EBA4C8692A4EE8B29910,CMT,1.0,N,2013-01-19 13:12:21,2013-01-19 13:42:00,2.0,1779.0,10.8,-73.980453,40.596748,-73.997833,40.713978,True,,,,,,,,,,,,,
AED0EDAC36655C3318E29DB0F258F86A,BF2B6C74F853F5910181B86BA4A200A1,VTS,5.0,,2013-01-09 08:28:00,2013-01-09 08:28:00,1.0,0.0,0.0,-73.980614,40.5895,-73.980606,40.589489,True,,,,,,,,,,,,,
C7BD48E6B5119579926735730F910E7E,DC0388A253A870178B7BE49192B8B787,VTS,1.0,,2013-01-09 18:34:00,2013-01-09 18:40:00,1.0,360.0,1.11,-73.969994,40.592793,-73.958458,40.599483,True,,,,,,,,,,,,,
3A8F38F4E11DAFFFCDD7CB3B68A50134,4819527C203219FAF02B03B89924573D,VTS,1.0,,2013-01-10 12:25:00,2013-01-10 12:40:00,3.0,900.0,0.7,-74.005478,40.587269,-74.00042,40.580734,True,,,,,,,,,,,,,
3A8F38F4E11DAFFFCDD7CB3B68A50134,4819527C203219FAF02B03B89924573D,VTS,1.0,,2013-01-10 12:43:00,2013-01-10 12:52:00,3.0,540.0,1.55,-73.998314,40.579353,-73.990974,40.587185,True,,,,,,,,,,,,,
CC526B14925A9CBB9C9C7DFB761B7D24,70E350897E5887C1F10FFA12F05ABFBD,VTS,5.0,,2013-01-11 01:33:00,2013-01-11 01:34:00,1.0,60.0,0.5,-73.964813,40.593884,-73.96479,40.593739,True,,,,,,,,,,,,,
7A786DEAECF59A0905379713DE18AB85,8697338D95F7B5F1F0F789E7164C0CCD,VTS,1.0,,2013-01-11 17:44:00,2013-01-11 17:49:00,1.0,300.0,2.51,-73.999146,40.596966,-74.033936,40.61248,True,,,,,,,,,,,,,
632A1F7492DD77C1EF640EB9784A281C,65BDDF59F0AC046B74982C2A75266D23,VTS,1.0,,2013-01-12 19:40:00,2013-01-12 19:55:00,2.0,900.0,3.91,-73.967339,40.580456,-73.972565,40.635792,True,,,,,,,,,,,,,
A1820C0C2A66AE0404C695FEA70C5969,522CE80C433AFF0C8A5F4A288B583F39,CMT,1.0,N,2013-01-10 11:50:18,2013-01-10 12:11:53,2.0,1294.0,3.1,-73.98127,40.594215,-73.998367,40.723701,True,,,,,,,,,,,,,
E0B315ABFE103A63E919FEB6760209E9,F1FFE893A5E1A06AB540BF43EE1B9A23,CMT,1.0,N,2013-01-07 05:31:06,2013-01-07 05:44:32,1.0,805.0,7.6,-73.965157,40.591007,-73.997177,40.692677,True,,,,,,,,,,,,,
F963DF46495863AE8F5DB61B3B26D778,3BF03CC49A4037F5E83D4307CC248F85,CMT,1.0,N,2013-01-10 16:06:44,2013-01-10 16:06:47,1.0,3.0,13.2,-73.967201,40.580517,-73.967201,40.580517,True,,,,,,,,,,,,,
F10387EA1E58BF976A1D8119D24596F1,F8D67FD518F6EBA4C8692A4EE8B29910,CMT,1.0,N,2013-01-08 13:43:16,2013-01-08 14:20:02,2.0,2205.0,10.8,-73.980438,40.59676,-73.99765,40.71405,True,,,,,,,,,,,,,
E0B315ABFE103A63E919FEB6760209E9,F1FFE893A5E1A06AB540BF43EE1B9A23,CMT,1.0,N,2013-01-11 05:31:06,2013-01-11 05:44:03,1.0,776.0,7.6,-73.965103,40.590969,-73.996986,40.692921,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,5211C2D0E327E3E2F3D4DA7E4C2B9D2C,CMT,1.0,N,2013-01-24 20:26:46,2013-01-24 20:33:12,2.0,385.0,0.9,-73.964905,40.594151,-73.966675,40.596729,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,5211C2D0E327E3E2F3D4DA7E4C2B9D2C,CMT,1.0,N,2013-01-24 21:56:03,2013-01-24 21:58:55,1.0,172.0,0.5,-73.966057,40.594986,-73.967911,40.598545,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,9EC95F057C945A435B185F0B2D488F5D,CMT,1.0,N,2013-01-25 09:35:51,2013-01-25 09:47:33,1.0,701.0,2.4,-73.972748,40.584969,-73.988243,40.584541,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,9EC95F057C945A435B185F0B2D488F5D,CMT,1.0,N,2013-01-25 11:50:31,2013-01-25 12:04:43,1.0,852.0,3.5,-73.973236,40.595917,-73.98671,40.612957,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,9EC95F057C945A435B185F0B2D488F5D,CMT,1.0,N,2013-01-25 15:55:40,2013-01-25 16:03:50,1.0,490.0,2.5,-74.001358,40.590115,-74.000969,40.567631,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,9EC95F057C945A435B185F0B2D488F5D,CMT,1.0,N,2013-01-25 15:50:03,2013-01-25 15:53:43,1.0,220.0,0.7,-74.008736,40.593662,-74.001289,40.589718,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,AFC02B84756B69D8571C44AFF7ABF7D5,CMT,1.0,N,2013-01-25 19:07:40,2013-01-25 19:14:48,2.0,427.0,0.8,-74.006645,40.561646,-74.00425,40.568726,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,9EC95F057C945A435B185F0B2D488F5D,CMT,1.0,N,2013-01-25 16:07:35,2013-01-25 16:10:02,1.0,146.0,0.7,-74.003174,40.56955,-74.007454,40.575977,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,AFC02B84756B69D8571C44AFF7ABF7D5,CMT,1.0,N,2013-01-25 21:32:49,2013-01-25 21:40:44,2.0,474.0,1.2,-74.009819,40.585152,-74.014748,40.579926,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,AFC02B84756B69D8571C44AFF7ABF7D5,CMT,1.0,N,2013-01-25 19:20:08,2013-01-25 19:40:04,1.0,1196.0,2.6,-74.003563,40.573551,-73.9981,40.587845,True,,,,,,,,,,,,,
A937D06A20CDD2925D35778F8BDCA452,EFAD4980247EB28BB2D1019D9528B21E,CMT,5.0,N,2013-01-26 03:58:06,2013-01-26 03:58:20,1.0,14.0,0.0,-73.987282,40.596798,-73.987282,40.596798,True,,,,,,,,,,,,,
E0B315ABFE103A63E919FEB6760209E9,F1FFE893A5E1A06AB540BF43EE1B9A23,CMT,1.0,N,2013-01-22 05:33:14,2013-01-22 05:46:09,1.0,774.0,7.6,-73.965057,40.59108,-73.997459,40.691895,True,,,,,,,,,,,,,
E0B315ABFE103A63E919FEB6760209E9,F1FFE893A5E1A06AB540BF43EE1B9A23,CMT,1.0,N,2013-01-24 05:32:46,2013-01-24 05:46:15,1.0,809.0,7.6,-73.965446,40.589195,-73.997704,40.691074,True,,,,,,,,,,,,,
E0B315ABFE103A63E919FEB6760209E9,F1FFE893A5E1A06AB540BF43EE1B9A23,CMT,1.0,N,2013-01-23 05:34:50,2013-01-23 05:48:47,1.0,836.0,7.7,-73.965218,40.590157,-73.996986,40.692726,True,,,,,,,,,,,,,
9C7529504DBF25D05C71B54DCC6892D2,E21D5A7D902A9A94FBE276FC67B12AEF,CMT,1.0,N,2013-01-23 06:44:27,2013-01-23 06:47:19,1.0,171.0,1.2,-73.966431,40.584492,-73.966431,40.584492,True,,,,,,,,,,,,,
648EBE2CE9E9A286B36811910D860EBB,4B2171F97AECF8A45C063B475CD867E8,CMT,1.0,Y,2013-01-21 14:38:11,2013-01-21 15:28:21,1.0,3010.0,0.0,-73.978043,40.579571,-73.97477,40.617825,True,,,,,,,,,,,,,
E0B315ABFE103A63E919FEB6760209E9,F1FFE893A5E1A06AB540BF43EE1B9A23,CMT,1.0,N,2013-01-25 05:33:41,2013-01-25 05:46:39,1.0,777.0,7.6,-73.965118,40.590961,-73.99704,40.692699,True,,,,,,,,,,,,,
EF0AE8B6BBD239B3424741BAB551C179,0E35D6E0B0DA88FDC4BD47759C56ED7E,CMT,1.0,Y,2013-01-24 04:33:46,2013-01-24 04:33:49,1.0,3.0,0.0,-73.974609,40.583271,-73.974609,40.583263,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,9EC95F057C945A435B185F0B2D488F5D,CMT,1.0,N,2013-01-25 09:52:25,2013-01-25 09:58:21,1.0,356.0,0.8,-73.988373,40.584499,-73.989647,40.587009,True,,,,,,,,,,,,,
04E6832C7051AABB21E2E784FFCE625C,D1DA0FD14568AA587EA3A0120A70C006,CMT,1.0,N,2013-01-24 21:07:29,2013-01-24 21:19:28,1.0,718.0,3.3,-73.997658,40.576969,-73.982704,40.720203,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,9EC95F057C945A435B185F0B2D488F5D,CMT,1.0,N,2013-01-25 10:02:39,2013-01-25 10:06:32,1.0,232.0,0.7,-73.984612,40.589169,-73.991936,40.591782,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,9EC95F057C945A435B185F0B2D488F5D,CMT,1.0,N,2013-01-25 16:15:49,2013-01-25 16:20:44,1.0,295.0,1.0,-74.013779,40.576233,-74.015434,40.572914,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,AFC02B84756B69D8571C44AFF7ABF7D5,CMT,1.0,N,2013-01-25 23:05:39,2013-01-25 23:12:05,1.0,386.0,1.0,-73.997543,40.567451,-73.985565,40.571609,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,AFC02B84756B69D8571C44AFF7ABF7D5,CMT,1.0,N,2013-01-25 21:03:34,2013-01-25 21:12:15,2.0,521.0,0.9,-74.003845,40.579514,-74.01342,40.583607,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,AFC02B84756B69D8571C44AFF7ABF7D5,CMT,1.0,N,2013-01-25 20:22:56,2013-01-25 20:42:58,1.0,1202.0,1.7,-74.00235,40.58482,-73.995316,40.582527,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,AFC02B84756B69D8571C44AFF7ABF7D5,CMT,1.0,N,2013-01-25 20:46:21,2013-01-25 20:58:19,2.0,718.0,0.6,-73.994492,40.581367,-73.999321,40.579323,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,AFC02B84756B69D8571C44AFF7ABF7D5,CMT,1.0,N,2013-01-25 23:22:23,2013-01-25 23:48:26,1.0,1563.0,7.3,-73.979088,40.5826,-73.937668,40.600132,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,AFC02B84756B69D8571C44AFF7ABF7D5,CMT,1.0,N,2013-01-25 18:15:17,2013-01-25 18:29:40,2.0,863.0,1.7,-74.013046,40.561226,-74.005051,40.569096,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,AFC02B84756B69D8571C44AFF7ABF7D5,CMT,1.0,N,2013-01-25 20:12:12,2013-01-25 20:21:20,1.0,548.0,0.7,-73.999825,40.588169,-74.001945,40.584484,True,,,,,,,,,,,,,
24EFD2CD0B26E8A633A63E3D4DCBE655,AFC02B84756B69D8571C44AFF7ABF7D5,CMT,1.0,N,2013-01-25 18:35:29,2013-01-25 18:46:16,2.0,646.0,1.0,-74.005699,40.572742,-74.01606,40.573124,True,,,,,,,,,,,,,
F10387EA1E58BF976A1D8119D24596F1,F8D67FD518F6EBA4C8692A4EE8B29910,CMT,1.0,N,2013-01-07 13:58:53,2013-01-07 14:39:57,2.0,2463.0,11.6,-73.980545,40.596813,-73.999023,40.713631,True,,,,,,,,,,,,,
02928AFF13D7E2BEA7FC7988527965F5,78F3E4885288384F944EF0E1DDB01DC2,VTS,1.0,,2013-02-01 16:29:00,2013-02-01 16:36:00,4.0,420.0,1.25,-73.990196,40.584789,-73.971382,40.582123,True,,,,,,,,,,,,,
02928AFF13D7E2BEA7FC7988527965F5,78F3E4885288384F944EF0E1DDB01DC2,VTS,1.0,,2013-02-01 16:23:00,2013-02-01 16:27:00,4.0,240.0,0.42,-73.991776,40.580101,-73.988342,40.584419,True,,,,,,,,,,,,,
E12B76291A4DF127D45655362C618FA8,56A8AAA9146D3289B9B936E3BE6B2238,VTS,1.0,,2013-02-02 06:42:00,2013-02-02 07:04:00,6.0,1320.0,13.22,-73.974335,40.580078,-73.980545,40.579395,True,,,,,,,,,,,,,
61F44C93E6A0144B432041EE033F10C5,8C2B396F18B8F173E4FC96813264E4E6,VTS,1.0,,2013-02-02 17:23:00,2013-02-02 17:45:00,6.0,1320.0,6.39,-73.968582,40.591759,-73.968582,40.591759,True,,,,,,,,,,,,,
6A93FF15889040D91669E5C305F229E5,781ED68D9C030D2DD1A363CB0711AE02,VTS,1.0,,2013-02-07 08:35:00,2013-02-07 08:41:00,6.0,360.0,1.43,-73.966621,40.58345,-73.966225,40.602337,True,,,,,,,,,,,,,
C962E6539EB9A4765F68C57BE163A10F,BAAA149B15102F4B4B72DCAC3E09E446,VTS,1.0,,2013-02-12 09:00:00,2013-02-12 09:07:00,1.0,420.0,0.88,-73.978355,40.592548,-73.974281,40.589115,True,,,,,,,,,,,,,
EAC0BC05C94DF52D4EDFF28BC806FFE3,06973DFC57321B7D5657FD169CB38149,VTS,1.0,,2013-02-15 22:38:00,2013-02-15 22:51:00,1.0,780.0,8.3,-73.969513,40.590622,-74.022438,40.637383,True,,,,,,,,,,,,,
BA5E4104F2476174ED8534EB698D4B7B,5CB40B2914B9D80670F4C2A3357736AD,VTS,1.0,,2013-02-16 05:04:00,2013-02-16 05:16:00,2.0,720.0,3.15,-73.991272,40.593952,-73.96312,40.614262,True,,,,,,,,,,,,,
D36AC3B2C6434FC95BA42D48C9938A37,37D0D0FCDE5041A32AA6D48867F7AB9B,VTS,1.0,,2013-02-12 22:39:00,2013-02-12 23:11:00,1.0,1920.0,9.89,-74.012291,40.595245,-73.980225,40.670509,True,,,,,,,,,,,,,
E74B118B9953930D92C8B3F3B69E9E13,1D41075E8EA79258E792C423E950C991,VTS,1.0,,2013-02-13 00:36:00,2013-02-13 00:54:00,1.0,1080.0,13.45,-73.974403,40.588085,-73.834496,40.672459,True,,,,,,,,,,,,,
11C915EBB29A62EB095DFB50CF308AC0,56C56A5199F9A014C0904392A97CD6B5,VTS,1.0,,2013-02-13 08:56:00,2013-02-13 09:02:00,1.0,360.0,0.64,-74.002563,40.593964,-73.929657,40.607529,True,,,,,,,,,,,,,
B6EA16667573BC4128A52741FEC5E703,BA510F229E9E7E2925B098D89BD85113,VTS,1.0,,2013-02-13 13:31:00,2013-02-13 13:34:00,1.0,180.0,0.54,-74.006638,40.558674,-74.005455,40.554974,True,,,,,,,,,,,,,
